movieid	itemtitle	no_user
555	White Man's Burden (1995)	10
390	Fear of a Black Hat (1993)	10
1184	Endless Summer 2, The (1994)	10
1181	Low Down Dirty Shame, A (1994)	10
1180	I Love Trouble (1994)	10
698	Browning Version, The (1994)	10
536	Ponette (1996)	10
701	Wonderful, Horrible Life of Leni Riefenstahl, The (1993)	10
1400	Picture Bride (1995)	10
1615	Warriors of Virtue (1997)	10
1169	Fresh (1994)	10
1268	Bitter Moon (1992)	10
1269	Love in the Afternoon (1957)	10
1425	I'll Do Anything (1994)	10
1000	Lightning Jack (1994)	10
1114	Faithful (1996)	10
360	Wonderland (1997)	10
1434	Shooting Fish (1997)	10
999	Clean Slate (1994)	10
361	Incognito (1997)	10
146	Unhook the Stars (1996)	10
1375	Cement Garden, The (1993)	10
1540	Amazing Panda Adventure, The (1995)	10
1193	Before the Rain (Pred dozhdot) (1994)	10
18	White Balloon, The (1995)	10
1503	Gold Diggers: The Secret of Bear Mountain (1995)	10
1437	House Party 3 (1994)	9
776	Three Wishes (1995)	9
848	Murder, My Sweet (1944)	9
267	unknown	9
1279	Wild America (1997)	9
1004	Geronimo: An American Legend (1993)	9
592	True Crime (1995)	9
1252	Contempt (M�pris, Le) (1963)	9
798	Bad Company (1995)	9
803	Heaven & Earth (1993)	9
899	Winter Guest, The (1997)	9
964	Month by the Lake, A (1995)	9
446	Burnt Offerings (1976)	9
1393	Stag (1997)	9
1282	Grass Harp, The (1995)	9
1214	In the Realm of the Senses (Ai no corrida) (1976)	9
912	U.S. Marshalls (1998)	9
1141	War Room, The (1993)	9
1150	Last Dance (1996)	9
1298	Band Wagon, The (1953)	9
1148	Tom & Viv (1994)	9
1300	'Til There Was You (1997)	9
1620	Sixth Man, The (1997)	9
1179	Man of the House (1995)	9
807	Poetic Justice (1993)	9
1337	Larger Than Life (1996)	9
1473	Little Princess, The (1939)	9
870	Touch (1997)	9
1415	Next Karate Kid, The (1994)	9
1471	Hideaway (1995)	9
1145	Blue Chips (1994)	9
766	Man of the Year (1995)	9
113	Horseman on the Roof, The (Hussard sur le toit, Le) (1995)	9
1262	Walking and Talking (1996)	8
1174	Caught (1996)	8
970	Hear My Song (1991)	8
804	Jimmy Hollywood (1994)	8
1413	Street Fighter (1994)	8
1439	Jason's Lyric (1994)	8
1381	Losing Chase (1996)	8
1077	Love and a .45 (1994)	8
1426	Grace of My Heart (1996)	8
1276	Sunset Park (1996)	8
1227	Awfully Big Adventure, An (1995)	8
1003	That Darn Cat! (1997)	8
1002	Pest, The (1997)	8
1234	Chairman of the Board (1998)	8
1475	Bhaji on the Beach (1993)	8
1524	Kaspar Hauser (1993)	8
1479	Reckless (1995)	8
1043	Rent-a-Kid (1995)	8
1100	What Happened Was... (1994)	8
1449	Pather Panchali (1955)	8
1202	Maybe, Maybe Not (Bewegte Mann, Der) (1994)	8
1251	A Chef in Love (1996)	8
1255	Broken English (1996)	8
37	Nadja (1994)	8
1081	Curdled (1996)	8
1238	Full Speed (1996)	8
1299	Penny Serenade (1941)	8
1082	Female Perversions (1996)	8
981	Dangerous Ground (1997)	8
918	City of Angels (1998)	8
1376	Meet Wally Sparks (1997)	7
1379	Love and Other Catastrophes (1996)	7
884	Year of the Horse (1997)	7
1111	Double Happiness (1994)	7
1075	Man of No Importance, A (1994)	7
34	Doom Generation, The (1995)	7
1253	Tie That Binds, The (1995)	7
1031	Lassie (1994)	7
74	Faster Pussycat! Kill! Kill! (1965)	7
1177	Dunston Checks In (1996)	7
1264	Nothing to Lose (1994)	7
1173	Bliss (1997)	7
1270	Life with Mikey (1993)	7
1271	North (1994)	7
1151	Original Gangstas (1996)	7
1288	Denise Calls Up (1995)	7
1289	Jack and Sarah (1995)	7
994	Last Time I Committed Suicide, The (1997)	7
1294	Ayn Rand: A Sense of Life (1997)	7
1295	Kicked in the Head (1997)	7
1243	Night Flier (1997)	7
1305	National Lampoon's Senior Trip (1995)	7
1531	Far From Home: The Adventures of Yellow Dog (1995)	7
1527	Senseless (1998)	7
1312	Pompatus of Love, The (1996)	7
1316	Horse Whisperer, The (1998)	7
1522	Trial by Jury (1994)	7
1514	Dream With the Fishes (1997)	7
1462	Thieves (Voleurs, Les) (1996)	7
1459	Madame Butterfly (1995)	7
1456	Beat the Devil (1954)	7
935	Paradise Road (1997)	7
1200	Kim (1950)	7
1198	Purple Noon (1960)	7
1246	Bushwhacked (1995)	7
1441	Moonlight and Valentino (1995)	7
1435	Steal Big, Steal Little (1995)	7
1072	Pyromaniac's Love Story, A (1995)	7
1102	Two Much (1996)	7
917	Mercury Rising (1998)	7
1409	Swan Princess, The (1994)	7
1399	Stranger in the House (1997)	7
1394	Swept from the Sea (1997)	7
1558	Aparajito (1956)	7
927	Flower of My Secret, The (Flor de mi secreto, La) (1995)	6
1233	N�nette et Boni (1996)	6
1322	Metisse (Caf� au Lait) (1993)	6
867	Whole Wide World, The (1996)	6
1512	World of Apu, The (Apur Sansar) (1959)	6
1534	Twin Town (1997)	6
891	Bent (1997)	6
1241	Van, The (1996)	6
1213	Guilty as Sin (1993)	6
1591	Duoluo tianshi (1995)	6
1355	Infinity (1996)	6
1287	Ed (1996)	6
1380	Hollow Reed (1996)	6
296	Promesse, La (1996)	6
1598	City of Industry (1997)	6
1164	Zeus and Roxanne (1997)	6
1083	Albino Alligator (1996)	6
1388	Gabbeh (1996)	6
1216	Kissed (1996)	6
706	Bad Moon (1996)	6
1250	Best of the Best 3: No Turning Back (1995)	6
1412	Land Before Time III: The Time of the Great Giving (1995) (V)	6
1395	Hurricane Streets (1998)	6
668	Blood Beach (1981)	6
438	Amityville 3-D (1983)	6
1205	Secret Agent, The (1996)	6
1466	Margaret's Museum (1995)	6
1468	Cure, The (1995)	6
1247	Bad Girls (1994)	6
1328	Of Love and Shadows (1994)	6
1237	Twisted (1996)	6
1474	Nina Takes a Lover (1994)	6
1454	Angel and the Badman (1947)	6
1383	Second Jungle Book: Mowgli & Baloo, The (1997)	6
1368	Mina Tannenbaum (1994)	6
1326	Boys (1996)	6
1405	Boy's Life 2 (1997)	6
1386	Tetsuo II: Body Hammer (1992)	6
1212	Flesh and Bone (1993)	6
1431	Legal Deceit (1997)	5
1242	Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)	5
666	Blood For Dracula (Andy Warhol's Dracula) (1974)	5
1175	Hugo Pool (1997)	5
1272	Talking About Sex (1994)	5
1162	Phat Beach (1996)	5
1301	Stripes (1981)	5
1302	Late Bloomers (1996)	5
1324	Loaded (1994)	5
1138	Best Men (1997)	5
1333	Midnight Dancers (Sibak) (1994)	5
439	Amityville: A New Generation (1993)	5
437	Amityville 1992: It's About Time (1992)	5
1344	Story of Xinghua, The (1993)	5
799	Boys Life (1995)	5
1346	Dingo (1992)	5
1353	1-900 (1994)	5
1367	Faust (1994)	5
1378	Rhyme & Reason (1997)	5
1385	Roseanna's Grave (For Roseanna) (1997)	5
868	Hearts and Minds (1996)	5
1108	Feast of July (1995)	5
1392	Locusts, The (1997)	5
1396	Stonewall (1995)	5
1397	Of Human Bondage (1934)	5
1406	When Night Is Falling (1995)	5
314	3 Ninjas: High Noon At Mega Mountain (1998)	5
1416	No Escape (1994)	5
920	Two Bits (1995)	5
1427	Drunks (1995)	5
1438	Panther (1995)	5
1440	Above the Rim (1994)	5
1442	Scarlet Letter, The (1995)	5
247	Turbo: A Power Rangers Movie (1997)	5
1470	Gumby: The Movie (1995)	5
1487	Even Cowgirls Get the Blues (1993)	5
1489	Chasers (1994)	5
1495	Flirt (1995)	5
1496	Carpool (1996)	5
1501	Prisoner of the Mountains (Kavkazsky Plennik) (1996)	5
1509	Getting Even with Dad (1994)	5
1511	Children of the Revolution (1996)	5
1517	Race the Sun (1996)	5
1529	Underground (1995)	5
1530	Jefferson in Paris (1995)	5
1555	Secret Adventures of Tom Thumb, The (1993)	5
1592	Magic Hour, The (1998)	5
104	Theodore Rex (1995)	5
1597	Romper Stomper (1992)	5
75	Brother Minister: The Assassination of Malcolm X (1994)	5
594	Heavy (1995)	5
1317	Journey of August King, The (1995)	4
1521	Mr. Wonderful (1993)	4
1064	Crossfire (1947)	4
1319	Neon Bible, The (1995)	4
1223	King of the Hill (1993)	4
1499	Grosse Fatigue (1994)	4
1488	Germinal (1993)	4
987	Underworld (1997)	4
1485	Colonel Chabert, Le (1994)	4
777	Castle Freak (1995)	4
1338	Two Deaths (1995)	4
1330	An Unforgettable Summer (1994)	4
1331	Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)	4
442	Amityville Curse, The (1990)	4
973	Grateful Dead (1995)	4
1125	Innocents, The (1961)	4
1410	Harlem (1993)	4
839	Loch Ness (1995)	4
850	Perfect Candidate, A (1996)	4
1382	Bonheur, Le (1965)	4
851	Two or Three Things I Know About Her (1966)	4
1026	Lay of the Land, The (1997)	4
1643	Angel Baby (1995)	4
1628	Lamerica (1994)	4
1257	Designated Mourner, The (1997)	4
910	Nil By Mouth (1997)	4
626	So Dear to My Heart (1949)	4
1104	C'est arriv� pr�s de chez vous (1992)	4
1259	Pie in the Sky (1995)	4
911	Twilight (1998)	4
1260	Total Eclipse (1995)	4
1422	Suture (1993)	4
1423	Walking Dead, The (1995)	4
1402	Ciao, Professore! (1993)	4
1612	Leading Man, The (1996)	4
1608	Buddy (1997)	4
1664	8 Heads in a Duffel Bag (1997)	4
1605	Love Serenade (1996)	4
1403	Caro Diario (Dear Diary) (1994)	4
1429	Sliding Doors (1998)	4
1261	Run of the Country, The (1995)	4
1369	Forbidden Christ, The (Cristo proibito, Il) (1950)	4
1377	Hotel de Love (1996)	4
1600	Guantanamera (1994)	4
1275	Killer (Bulletproof Heart) (1994)	4
643	The Innocent (1994)	4
1158	Fille seule, La (A Single Girl) (1995)	4
1106	Newton Boys, The (1998)	4
1589	Schizopolis (1996)	4
119	Maya Lin: A Strong Clear Vision (1994)	4
757	Across the Sea of Time (1995)	4
992	Head Above Water (1996)	4
1560	Clean Slate (Coup de Torchon) (1981)	4
1443	8 Seconds (1994)	4
1553	Underneath, The (1995)	4
1347	Ballad of Narayama, The (Narayama Bushiko) (1958)	4
1445	Ladybird Ladybird (1994)	4
838	In the Line of Duty 2 (1987)	4
1545	Frankie Starlight (1995)	4
822	Faces (1968)	4
1539	Being Human (1993)	4
1537	Cosi (1996)	4
1535	Enfer, L' (1994)	4
598	Big Squeeze, The (1996)	4
1658	Substance of Fire, The (1996)	3
1370	I Can't Sleep (J'ai pas sommeil) (1994)	3
1408	Gordy (1995)	3
817	Frisk (1995)	3
1361	Search for One-eye Jimmy, The (1996)	3
1418	Joy Luck Club, The (1993)	3
1420	Gilligan's Island: The Movie (1998)	3
1424	I Like It Like That (1994)	3
1357	For the Moment (1994)	3
1430	Ill Gotten Gains (1997)	3
1356	Ed's Next Move (1996)	3
1432	Mighty, The (1998)	3
1351	Lover's Knot (1996)	3
1096	Commandments (1997)	3
1448	My Favorite Season (1993)	3
1463	Boys, Les (1997)	3
1464	Stars Fell on Henrietta, The (1995)	3
1465	Last Summer in the Hamptons (1995)	3
1191	Letter From Death Row, A (1998)	3
788	Relative Fear (1994)	3
1327	Captives (1994)	3
1323	Wooden Man's Bride, The (Wu Kui) (1994)	3
1484	Jerky Boys, The (1994)	3
1490	Fausto (1993)	3
1504	Bewegte Mann, Der (1994)	3
1506	Nelly & Monsieur Arnaud (1995)	3
1508	Babysitter, The (1995)	3
1513	Sprung (1997)	3
1318	Catwalk (1995)	3
1516	Wedding Gift, The (1994)	3
1528	Nowhere (1997)	3
1196	Savage Nights (Nuits fauves, Les) (1992)	3
1538	All Over Me (1997)	3
1544	It Takes Two (1995)	3
1552	Hunted, The (1995)	3
1293	Star Kid (1997)	3
1292	Simple Wish, A (1997)	3
1144	Quiet Room, The (1996)	3
1146	Calendar Girl (1993)	3
1155	Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)	3
1602	Price Above Rubies, A (1998)	3
1607	Hurricane Streets (1998)	3
1609	B*A*P*S (1997)	3
1610	Truth or Consequences, N.M. (1997)	3
1622	Paris, France (1993)	3
1623	C�r�monie, La (1995)	3
1256	Designated Mourner, The (1997)	3
1639	Bitter Sugar (Azucar Amargo) (1996)	3
1027	Shooter, The (1995)	3
1652	Temptress Moon (Feng Yue) (1996)	3
1186	Inkwell, The (1994)	3
1189	Prefontaine (1997)	3
858	Amityville: Dollhouse (1996)	3
861	Nosferatu a Venezia (1986)	3
1384	Squeeze (1996)	3
1387	Fall (1997)	3
1123	Last Time I Saw Paris, The (1954)	3
1389	Mondo (1996)	3
1391	For Ever Mozart (1996)	3
1372	Stranger, The (1994)	3
1497	Line King: Al Hirschfeld, The (1996)	2
1588	Salut cousin! (1996)	2
1547	Show, The (1995)	2
1500	Santa with Muscles (1996)	2
1590	To Have, or Not (1995)	2
1342	Convent, The (Convento, O) (1995)	2
1662	Rough Magic (1995)	2
1629	Nico Icon (1995)	2
1365	Johnny 100 Pesos (1993)	2
1631	Slingshot, The (1993)	2
1290	Country Life (1994)	2
1549	Dream Man (1995)	2
1550	Destiny Turns on the Radio (1995)	2
1371	Machine, The (1994)	2
1551	Glass Shield, The (1994)	2
1594	Everest (1998)	2
1307	Carmen Miranda: Bananas Is My Business (1994)	2
1519	New Jersey Drive (1995)	2
897	Time Tracers (1995)	2
1502	Naked in New York (1994)	2
600	Daniel Defoe's Robinson Crusoe (1996)	2
1642	Some Mother's Son (1996)	2
1436	Mr. Jones (1993)	2
1644	Sudden Manhattan (1996)	2
1554	Safe Passage (1994)	2
1646	Men With Guns (1997)	2
1354	Venice/Venice (1992)	2
1080	Celestial Clockwork (1994)	2
1573	Spirits of the Dead (Tre passi nel delirio) (1968)	2
1332	My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)	2
1433	Men of Means (1998)	2
1334	Somebody to Love (1994)	2
1523	Good Man in Africa, A (1994)	2
1656	Little City (1998)	2
1467	Saint of Fort Washington, The (1993)	2
1556	Condition Red (1995)	2
1450	Golden Earrings (1947)	2
1358	The Deadly Cure (1996)	2
1304	New York Cop (1996)	2
907	Vermin (1998)	2
1390	Innocent Sleep, The (1995)	2
1472	Visitors, The (Visiteurs, Les) (1993)	2
784	Beyond Bedlam (1993)	2
1359	Boys in Venice (1996)	2
1578	Collectionneuse, La (1967)	2
1672	Kika (1993)	2
1611	Intimate Relations (1996)	2
1477	Nightwatch (1997)	2
1360	Sexual Life of the Belgians, The (1994)	2
1345	Day the Sun Turned Cold, The (Tianguo niezi) (1994)	2
1321	Open Season (1996)	2
1481	S.F.W. (1994)	2
1306	Delta of Venus (1994)	2
1541	Beans of Egypt, Maine, The (1994)	2
1542	Scarlet Letter, The (1926)	2
957	Pushing Hands (1992)	2
1374	Falling in Love Again (1980)	2
1617	Hugo Pool (1997)	2
1455	Outlaw, The (1943)	2
1585	American Dream (1990)	2
1308	Babyfever (1994)	2
1532	Foreign Student (1994)	2
1491	Tough and Deadly (1995)	2
1350	Crows and Sparrows (1949)	2
1417	Turning, The (1992)	2
1362	American Strays (1996)	2
1398	Anna (1996)	2
913	Love and Death on Long Island (1997)	2
1596	Nemesis 2: Nebula (1995)	1
1320	Homage (1995)	1
1657	Target (1995)	1
1505	Killer: A Journal of Murder (1995)	1
1673	Mirage (1995)	1
1507	Three Lives and Only One Death (1996)	1
1660	Small Faces (1995)	1
1510	Mad Dog Time (1996)	1
1670	Tainted (1998)	1
1677	Sweet Nothing (1995)	1
1654	Chairman of the Board (1998)	1
1681	You So Crazy (1994)	1
1515	Wings of Courage (1995)	1
857	Paris Was a Woman (1995)	1
1678	Mat' i syn (1997)	1
1341	Hedd Wyn (1992)	1
1520	Fear, The (1995)	1
1453	Angel on My Shoulder (1946)	1
1310	Walk in the Sun, A (1945)	1
1525	Object of My Affection, The (1998)	1
1526	Witness (1985)	1
1309	Very Natural Thing, A (1974)	1
1452	Lady of Burlesque (1943)	1
1533	I Don't Want to Talk About It (De eso no se habla) (1993)	1
1343	Lotto Land (1995)	1
1536	Aiqing wansui (1994)	1
852	Bloody Child, The (1996)	1
1543	Johns (1996)	1
1364	Bird of Prey (1996)	1
1447	Century (1993)	1
1546	Shadows (Cienie) (1988)	1
1548	The Courtyard (1995)	1
1661	New Age, The (1994)	1
1348	Every Other Weekend (1990)	1
599	Police Story 4: Project S (Chao ji ji hua) (1993)	1
1557	Yankee Zulu (1994)	1
1559	Hostile Intentions (1994)	1
1667	Next Step, The (1995)	1
1561	Tigrero: A Film That Was Never Made (1994)	1
1349	Mille bolle blu (1993)	1
1562	Eye of Vichy, The (Oeil de Vichy, L') (1993)	1
1563	Promise, The (Versprechen, Das) (1994)	1
1676	War at Home, The (1996)	1
1564	To Cross the Rubicon (1991)	1
1565	Daens (1992)	1
1566	Man from Down Under, The (1943)	1
1567	Careful (1992)	1
1568	Vermont Is For Lovers (1992)	1
1569	Vie est belle, La (Life is Rosey) (1987)	1
1570	Quartier Mozart (1992)	1
1666	Ripe (1996)	1
1571	Touki Bouki (Journey of the Hyena) (1973)	1
1572	Wend Kuuni (God's Gift) (1982)	1
1574	Pharaoh's Army (1995)	1
1575	I, Worst of All (Yo, la peor de todas) (1990)	1
1576	Hungarian Fairy Tale, A (1987)	1
1577	Death in the Garden (Mort en ce jardin, La) (1956)	1
1373	Good Morning (1971)	1
1579	Baton Rouge (1988)	1
1580	Liebelei (1933)	1
1581	Woman in Question, The (1950)	1
1582	T-Men (1947)	1
1583	Invitation, The (Zaproszenie) (1986)	1
1584	Symphonie pastorale, La (1946)	1
1586	Lashou shentan (1992)	1
1587	Terror in a Texas Town (1958)	1
1665	Brother's Kiss, A (1997)	1
1655	Favor, The (1994)	1
1122	They Made Me a Criminal (1939)	1
1201	Marlene Dietrich: Shadow and Light (1996) 	1
1593	Death in Brunswick (1991)	1
1156	Cyclo (1995)	1
1595	Shopping (1994)	1
1352	Shadow of Angels (Schatten der Engel) (1976)	1
1599	Someone Else's America (1995)	1
1601	Office Killer (1997)	1
1603	Angela (1995)	1
1604	He Walked by Night (1948)	1
1606	Deceiver (1997)	1
1366	JLG/JLG - autoportrait de d�cembre (1994)	1
1130	Jupiter's Wife (1994)	1
1613	Tokyo Fist (1995)	1
1614	Reluctant Debutante, The (1958)	1
711	Substance of Fire, The (1996)	1
1675	Sunchaser, The (1996)	1
1616	Desert Winds (1995)	1
1618	King of New York (1990)	1
1619	All Things Fair (1996)	1
814	Great Day in Harlem, A (1994)	1
1663	Nothing Personal (1995)	1
1621	Butterfly Kiss (1995)	1
1624	Hush (1998)	1
1625	Nightwatch (1997)	1
1626	Nobody Loves Me (Keiner liebt mich) (1994)	1
1627	Wife, The (1995)	1
1630	Silence of the Palace, The (Saimt el Qusur) (1994)	1
1632	Land and Freedom (Tierra y libertad) (1995)	1
1633	� k�ldum klaka (Cold Fever) (1994)	1
1634	Etz Hadomim Tafus (Under the Domin Tree) (1994)	1
1635	Two Friends (1986) 	1
1636	Brothers in Trouble (1995)	1
1637	Girls Town (1996)	1
830	Power 98 (1995)	1
1638	Normal Life (1996)	1
1640	Eighth Day, The (1996)	1
1641	Dadetown (1995)	1
1363	Leopard Son, The (1996)	1
1645	Butcher Boy, The (1998)	1
1647	Hana-bi (1997)	1
1648	Niagara, Niagara (1997)	1
1649	Big One, The (1997)	1
1414	Coldblooded (1995)	1
1461	Here Comes Cookie (1935)	1
1650	Butcher Boy, The (1998)	1
1460	Sleepover (1995)	1
1329	Low Life, The (1994)	1
1682	Scream of Stone (Schrei aus Stein) (1991)	1
1668	Wedding Bell Blues (1996)	1
1651	Spanish Prisoner, The (1997)	1
1680	Sliding Doors (1998)	1
1476	Raw Deal (1948)	1
1458	Damsel in Distress, A (1937)	1
1325	August (1996)	1
1659	Getting Away With Murder (1996)	1
1482	Gate of Heavenly Peace, The (1995)	1
1679	B. Monkey (1998)	1
1653	Entertaining Angels: The Dorothy Day Story (1996)	1
1486	Girl in the Cadillac (1995)	1
1671	Further Gesture, A (1996)	1
1457	Love Is All There Is (1996)	1
1339	Stefano Quantestorie (1993)	1
1669	MURDER and murder (1996)	1
1674	Mamma Roma (1962)	1
1492	Window to Paris (1994)	1
1493	Modern Affair, A (1995)	1
1494	Mostro, Il (1994)	1
677	Fire on the Mountain (1996)	1
1235	Big Bang Theory, The (1994)	1
1498	Farmer & Chase (1995)	1
1340	Crude Oasis, The (1995)	1
1236	Other Voices, Other Rooms (1997)	1
